trip_id,stop_id,arrival_time,departure_time,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,route_id,service_id,direction_id,shape_id,stop_name,stop_code,location_type,location_sub_type,parent_station,wheelchair_boarding,stop_direction,geometry,short_names
C342682038,F01081,25260.0,25260.0,7,Újbuda-központ M,,,3608.0,3040,C34268REHHKMK-011,0,0977,Oktogon M,,,,,1.0,140,POINT (19.062871 47.505561),4
C342682038,F01037,25320.0,25320.0,8,Újbuda-központ M,,,4007.0,3040,C34268REHHKMK-011,0,0977,Király utca / Erzsébet körút,,,,,1.0,143,POINT (19.066202 47.502781),4
C342682038,F01112,25380.0,25380.0,9,Újbuda-központ M,,,4409.0,3040,C34268REHHKMK-011,0,0977,Wesselényi utca / Erzsébet körút,,,,,1.0,152,POINT (19.06916 47.49983),4
C342682038,F01169,25500.0,25500.0,10,Újbuda-központ M,,,4840.0,3040,C34268REHHKMK-011,0,0977,Blaha Lujza tér M,,,,,1.0,169,POINT (19.070672 47.496224),4
C342682038,F01201,25560.0,25560.0,11,Újbuda-központ M,,,5279.0,3040,C34268REHHKMK-011,0,0977,Rákóczi tér M,,,,,1.0,-175,POINT (19.071016 47.492383),4
C342682038,F01197,25680.0,25680.0,12,Újbuda-központ M,,,5597.0,3040,C34268REHHKMK-011,0,0977,Harminckettesek tere,,,,,1.0,-174,POINT (19.070589 47.489559),4
C342682038,F01194,25800.0,25800.0,13,Újbuda-központ M,,,5986.0,3040,C34268REHHKMK-011,0,0977,Corvin-negyed M,,,,,1.0,-169,POINT (19.070057 47.486186),4
C342682038,F01378,25860.0,25860.0,14,Újbuda-központ M,,,6455.0,3040,C34268REHHKMK-011,0,0977,Mester utca / Ferenc körút,,,,,1.0,-163,POINT (19.068463 47.482184),4
C342682038,F01373,25920.0,25920.0,15,Újbuda-központ M,,,6761.0,3040,C34268REHHKMK-011,0,0977,Boráros tér H,,,,,2.0,-127,POINT (19.066075 47.480125),4
C342682038,F02224,26040.0,26040.0,16,Újbuda-központ M,,,7427.0,3040,C34268REHHKMK-011,0,0977,"Petőfi híd, budai hídfő",,,,,1.0,-128,POINT (19.058963 47.476672),4
C342682038,F01989,26160.0,26160.0,17,Újbuda-központ M,,,8004.0,3040,C34268REHHKMK-011,0,0977,Budafoki út / Szerémi sor,,,,,1.0,-118,POINT (19.052807 47.473677),4
C342682038,F01998,26280.0,26280.0,18,Újbuda-központ M,,,8462.0,3040,C34268REHHKMK-011,0,0977,Újbuda-központ M,,,,,1.0,,POINT (19.046863 47.474045),4
C342682040,F01998,26760.0,26760.0,0,Széll Kálmán tér M,,,0.0,3040,C34268REHHKMK-011,1,0976,Újbuda-központ M,,,,,1.0,,POINT (19.046863 47.474045),4
C342682040,F01992,26880.0,26880.0,1,Széll Kálmán tér M,,,546.0,3040,C34268REHHKMK-011,1,0976,Budafoki út / Szerémi sor,,,,,1.0,55,POINT (19.053736 47.474091),4
C342682040,F02225,26940.0,26940.0,2,Széll Kálmán tér M,,,1090.0,3040,C34268REHHKMK-011,1,0976,"Petőfi híd, budai hídfő",,,,,1.0,54,POINT (19.059586 47.476933),4
C342682040,F01374,27060.0,27060.0,3,Széll Kálmán tér M,,,1752.0,3040,C34268REHHKMK-011,1,0976,Boráros tér H,,,,,2.0,54,POINT (19.066698 47.480376),4
C342682040,F01380,27180.0,27180.0,4,Széll Kálmán tér M,,,2072.0,3040,C34268REHHKMK-011,1,0976,Mester utca / Ferenc körút,,,,,1.0,14,POINT (19.068848 47.482751),4
C342682040,F01191,27240.0,27240.0,5,Széll Kálmán tér M,,,2390.0,3040,C34268REHHKMK-011,1,0976,Corvin-negyed M,,,,,1.0,15,POINT (19.069898 47.485476),4
C342682040,F01199,27360.0,27360.0,6,Széll Kálmán tér M,,,2937.0,3040,C34268REHHKMK-011,1,0976,Harminckettesek tere,,,,,1.0,6,POINT (19.070815 47.490332),4
C342682040,F01200,27420.0,27420.0,7,Széll Kálmán tér M,,,3219.0,3040,C34268REHHKMK-011,1,0976,Rákóczi tér M,,,,,1.0,5,POINT (19.071188 47.492851),4
C342682040,F01168,27540.0,27540.0,8,Széll Kálmán tér M,,,3665.0,3040,C34268REHHKMK-011,1,0976,Blaha Lujza tér M,,,,,1.0,-10,POINT (19.070699 47.496781),4
C342682040,F01111,27600.0,27600.0,9,Széll Kálmán tér M,,,4095.0,3040,C34268REHHKMK-011,1,0976,Wesselényi utca / Erzsébet körút,,,,,1.0,-28,POINT (19.068948 47.500325),4
C342682040,F01035,27660.0,27660.0,10,Széll Kálmán tér M,,,4499.0,3040,C34268REHHKMK-011,1,0976,Király utca / Erzsébet körút,,,,,1.0,-37,POINT (19.06583 47.503249),4
C342682040,F01082,27780.0,27780.0,11,Széll Kálmán tér M,,,4903.0,3040,C34268REHHKMK-011,1,0976,Oktogon M,,,,,1.0,-43,POINT (19.062406 47.505939),4
C342682040,F00933,27900.0,27900.0,12,Széll Kálmán tér M,,,5584.0,3040,C34268REHHKMK-011,1,0976,Nyugati pályaudvar M,,,,,1.0,-56,POINT (19.056168 47.510274),4
C342682040,F00925,28020.0,28020.0,13,Széll Kálmán tér M,,,6271.0,3040,C34268REHHKMK-011,1,0976,Jászai Mari tér,,,,,1.0,-67,POINT (19.048177 47.513099),4
C342682040,F00141,28140.0,28140.0,14,Széll Kálmán tér M,,,6751.0,3040,C34268REHHKMK-011,1,0976,Margitsziget / Margit híd,,,,,1.0,-93,POINT (19.042521 47.514717),4
C342682040,F00192,28200.0,28200.0,15,Széll Kálmán tér M,,,7083.0,3040,C34268REHHKMK-011,1,0976,"Margit híd, budai hídfő H",,,,,1.0,-92,POINT (19.038193 47.514618),4
C342682040,F00198,28320.0,28320.0,16,Széll Kálmán tér M,,,7825.0,3040,C34268REHHKMK-011,1,0976,Mechwart liget,,,,,1.0,-119,POINT (19.031462 47.510778),4
C342682040,F00307,28440.0,28440.0,17,Széll Kálmán tér M,,,8299.0,3040,C34268REHHKMK-011,1,0976,Széna tér,,,,,1.0,-143,POINT (19.026739 47.508114),4
C342682040,F02476,28560.0,28560.0,18,Széll Kálmán tér M,1.0,,8515.0,3040,C34268REHHKMK-011,1,0976,Széll Kálmán tér M,,,,,1.0,-82,POINT (19.024496 47.507358),4
C342682043,F02477,24720.0,24720.0,0,Móricz Zsigmond körtér M,,1,0.0,3060,C34268REHHKMK-011,0,B693,Széll Kálmán tér M,,,,,1.0,79,POINT (19.025186 47.507232),6
C342682043,F00308,24780.0,24780.0,1,Móricz Zsigmond körtér M,,,231.0,3060,C34268REHHKMK-011,0,B693,Széna tér,,,,,1.0,37,POINT (19.027323 47.508483),6
C342682043,F00199,24840.0,24840.0,2,Móricz Zsigmond körtér M,,,702.0,3060,C34268REHHKMK-011,0,B693,Mechwart liget,,,,,1.0,64,POINT (19.032114 47.510939),6
C342682043,F00189,25020.0,25020.0,3,Móricz Zsigmond körtér M,,,1445.0,3060,C34268REHHKMK-011,0,B693,"Margit híd, budai hídfő H",,,,,1.0,88,POINT (19.038897 47.514546),6
C342682043,F00142,25080.0,25080.0,4,Móricz Zsigmond körtér M,,,1867.0,3060,C34268REHHKMK-011,0,B693,Margitsziget / Margit híd,,,,,1.0,118,POINT (19.044327 47.514439),6
C342682043,F00926,25200.0,25200.0,5,Móricz Zsigmond körtér M,,,2253.0,3060,C34268REHHKMK-011,0,B693,Jászai Mari tér,,,,,1.0,112,POINT (19.048841 47.512847),6
C342682043,F00935,25320.0,25320.0,6,Móricz Zsigmond körtér M,,,2933.0,3060,C34268REHHKMK-011,0,B693,Nyugati pályaudvar M,,,,,1.0,130,POINT (19.056659 47.509896),6
C342682043,F01081,25440.0,25440.0,7,Móricz Zsigmond körtér M,,,3608.0,3060,C34268REHHKMK-011,0,B693,Oktogon M,,,,,1.0,140,POINT (19.062871 47.505561),6
C342682043,F01037,25500.0,25500.0,8,Móricz Zsigmond körtér M,,,4007.0,3060,C34268REHHKMK-011,0,B693,Király utca / Erzsébet körút,,,,,1.0,143,POINT (19.066202 47.502781),6
C342682043,F01112,25560.0,25560.0,9,Móricz Zsigmond körtér M,,,4409.0,3060,C34268REHHKMK-011,0,B693,Wesselényi utca / Erzsébet körút,,,,,1.0,152,POINT (19.06916 47.49983),6
C342682043,F01169,25680.0,25680.0,10,Móricz Zsigmond körtér M,,,4840.0,3060,C34268REHHKMK-011,0,B693,Blaha Lujza tér M,,,,,1.0,169,POINT (19.070672 47.496224),6
C342682043,F01201,25740.0,25740.0,11,Móricz Zsigmond körtér M,,,5279.0,3060,C34268REHHKMK-011,0,B693,Rákóczi tér M,,,,,1.0,-175,POINT (19.071016 47.492383),6
C342682043,F01197,25860.0,25860.0,12,Móricz Zsigmond körtér M,,,5597.0,3060,C34268REHHKMK-011,0,B693,Harminckettesek tere,,,,,1.0,-174,POINT (19.070589 47.489559),6
C342682043,F01194,25980.0,25980.0,13,Móricz Zsigmond körtér M,,,5986.0,3060,C34268REHHKMK-011,0,B693,Corvin-negyed M,,,,,1.0,-169,POINT (19.070057 47.486186),6
C342682043,F01378,26040.0,26040.0,14,Móricz Zsigmond körtér M,,,6455.0,3060,C34268REHHKMK-011,0,B693,Mester utca / Ferenc körút,,,,,1.0,-163,POINT (19.068463 47.482184),6
C342682043,F01373,26100.0,26100.0,15,Móricz Zsigmond körtér M,,,6761.0,3060,C34268REHHKMK-011,0,B693,Boráros tér H,,,,,2.0,-127,POINT (19.066075 47.480125),6
C342682043,F02224,26220.0,26220.0,16,Móricz Zsigmond körtér M,,,7427.0,3060,C34268REHHKMK-011,0,B693,"Petőfi híd, budai hídfő",,,,,1.0,-128,POINT (19.058963 47.476672),6
C342682043,F02154,26340.0,26340.0,17,Móricz Zsigmond körtér M,,,7905.0,3060,C34268REHHKMK-011,0,B693,Budafoki út / Karinthy Frigyes út,,,,,1.0,-68,POINT (19.053457 47.476025),6
C342682043,009220,26460.0,26460.0,18,Móricz Zsigmond körtér M,,,8326.0,3060,C34268REHHKMK-011,0,B693,Móricz Zsigmond körtér M,,,,,1.0,,POINT (19.048349 47.477499),6
C342682046,009220,26880.0,26880.0,0,Széll Kálmán tér M,,1,0.0,3060,C34268REHHKMK-011,1,B692,Móricz Zsigmond körtér M,,,,,1.0,,POINT (19.048349 47.477499),6
C342682046,F02153,27000.0,27000.0,1,Széll Kálmán tér M,,,477.0,3060,C34268REHHKMK-011,1,B692,Budafoki út / Karinthy Frigyes út,,,,,1.0,114,POINT (19.054107 47.475827),6
C342682046,F02225,27060.0,27060.0,2,Széll Kálmán tér M,,,960.0,3060,C34268REHHKMK-011,1,B692,"Petőfi híd, budai hídfő",,,,,1.0,54,POINT (19.059586 47.476933),6
C342682046,F01374,27180.0,27180.0,3,Széll Kálmán tér M,,,1622.0,3060,C34268REHHKMK-011,1,B692,Boráros tér H,,,,,2.0,54,POINT (19.066698 47.480376),6
C342682046,F01380,27300.0,27300.0,4,Széll Kálmán tér M,,,1942.0,3060,C34268REHHKMK-011,1,B692,Mester utca / Ferenc körút,,,,,1.0,14,POINT (19.068848 47.482751),6
C342682046,F01191,27360.0,27360.0,5,Széll Kálmán tér M,,,2260.0,3060,C34268REHHKMK-011,1,B692,Corvin-negyed M,,,,,1.0,15,POINT (19.069898 47.485476),6
C342682046,F01199,27480.0,27480.0,6,Széll Kálmán tér M,,,2807.0,3060,C34268REHHKMK-011,1,B692,Harminckettesek tere,,,,,1.0,6,POINT (19.070815 47.490332),6
C342682046,F01200,27540.0,27540.0,7,Széll Kálmán tér M,,,3089.0,3060,C34268REHHKMK-011,1,B692,Rákóczi tér M,,,,,1.0,5,POINT (19.071188 47.492851),6
C342682046,F01168,27660.0,27660.0,8,Széll Kálmán tér M,,,3535.0,3060,C34268REHHKMK-011,1,B692,Blaha Lujza tér M,,,,,1.0,-10,POINT (19.070699 47.496781),6
C342682046,F01111,27720.0,27720.0,9,Széll Kálmán tér M,,,3965.0,3060,C34268REHHKMK-011,1,B692,Wesselényi utca / Erzsébet körút,,,,,1.0,-28,POINT (19.068948 47.500325),6
C342682046,F01035,27780.0,27780.0,10,Széll Kálmán tér M,,,4369.0,3060,C34268REHHKMK-011,1,B692,Király utca / Erzsébet körút,,,,,1.0,-37,POINT (19.06583 47.503249),6
C342682046,F01082,27900.0,27900.0,11,Széll Kálmán tér M,,,4773.0,3060,C34268REHHKMK-011,1,B692,Oktogon M,,,,,1.0,-43,POINT (19.062406 47.505939),6
C342682046,F00933,28020.0,28020.0,12,Széll Kálmán tér M,,,5454.0,3060,C34268REHHKMK-011,1,B692,Nyugati pályaudvar M,,,,,1.0,-56,POINT (19.056168 47.510274),6
C342682046,F00925,28140.0,28140.0,13,Széll Kálmán tér M,,,6141.0,3060,C34268REHHKMK-011,1,B692,Jászai Mari tér,,,,,1.0,-67,POINT (19.048177 47.513099),6
C342682046,F00141,28260.0,28260.0,14,Széll Kálmán tér M,,,6621.0,3060,C34268REHHKMK-011,1,B692,Margitsziget / Margit híd,,,,,1.0,-93,POINT (19.042521 47.514717),6
C342682046,F00192,28320.0,28320.0,15,Széll Kálmán tér M,,,6953.0,3060,C34268REHHKMK-011,1,B692,"Margit híd, budai hídfő H",,,,,1.0,-92,POINT (19.038193 47.514618),6
C342682046,F00198,28440.0,28440.0,16,Széll Kálmán tér M,,,7695.0,3060,C34268REHHKMK-011,1,B692,Mechwart liget,,,,,1.0,-119,POINT (19.031462 47.510778),6
C342682046,F00307,28560.0,28560.0,17,Széll Kálmán tér M,,,8169.0,3060,C34268REHHKMK-011,1,B692,Széna tér,,,,,1.0,-143,POINT (19.026739 47.508114),6
C342682046,F02476,28680.0,28680.0,18,Széll Kálmán tér M,1.0,,8385.0,3060,C34268REHHKMK-011,1,B692,Széll Kálmán tér M,,,,,1.0,-82,POINT (19.024496 47.507358),6
C342682053,F02477,24840.0,24840.0,0,Újbuda-központ M,,1,0.0,3040,C34268REHHKMK-011,0,0977,Széll Kálmán tér M,,,,,1.0,79,POINT (19.025186 47.507232),4
C342682053,F00308,24900.0,24900.0,1,Újbuda-központ M,,,231.0,3040,C34268REHHKMK-011,0,0977,Széna tér,,,,,1.0,37,POINT (19.027323 47.508483),4
C342682053,F00199,24960.0,24960.0,2,Újbuda-központ M,,,702.0,3040,C34268REHHKMK-011,0,0977,Mechwart liget,,,,,1.0,64,POINT (19.032114 47.510939),4
C342682053,F00189,25140.0,25140.0,3,Újbuda-központ M,,,1445.0,3040,C34268REHHKMK-011,0,0977,"Margit híd, budai hídfő H",,,,,1.0,88,POINT (19.038897 47.514546),4
C342682053,F00142,25200.0,25200.0,4,Újbuda-központ M,,,1867.0,3040,C34268REHHKMK-011,0,0977,Margitsziget / Margit híd,,,,,1.0,118,POINT (19.044327 47.514439),4
C342682053,F00926,25320.0,25320.0,5,Újbuda-központ M,,,2253.0,3040,C34268REHHKMK-011,0,0977,Jászai Mari tér,,,,,1.0,112,POINT (19.048841 47.512847),4
C342682053,F00935,25440.0,25440.0,6,Újbuda-központ M,,,2933.0,3040,C34268REHHKMK-011,0,0977,Nyugati pályaudvar M,,,,,1.0,130,POINT (19.056659 47.509896),4
C342682053,F01081,25560.0,25560.0,7,Újbuda-központ M,,,3608.0,3040,C34268REHHKMK-011,0,0977,Oktogon M,,,,,1.0,140,POINT (19.062871 47.505561),4
C342682053,F01037,25620.0,25620.0,8,Újbuda-központ M,,,4007.0,3040,C34268REHHKMK-011,0,0977,Király utca / Erzsébet körút,,,,,1.0,143,POINT (19.066202 47.502781),4
C342682053,F01112,25680.0,25680.0,9,Újbuda-központ M,,,4409.0,3040,C34268REHHKMK-011,0,0977,Wesselényi utca / Erzsébet körút,,,,,1.0,152,POINT (19.06916 47.49983),4
C342682053,F01169,25800.0,25800.0,10,Újbuda-központ M,,,4840.0,3040,C34268REHHKMK-011,0,0977,Blaha Lujza tér M,,,,,1.0,169,POINT (19.070672 47.496224),4
C342682053,F01201,25860.0,25860.0,11,Újbuda-központ M,,,5279.0,3040,C34268REHHKMK-011,0,0977,Rákóczi tér M,,,,,1.0,-175,POINT (19.071016 47.492383),4
C342682053,F01197,25980.0,25980.0,12,Újbuda-központ M,,,5597.0,3040,C34268REHHKMK-011,0,0977,Harminckettesek tere,,,,,1.0,-174,POINT (19.070589 47.489559),4
C342682053,F01194,26100.0,26100.0,13,Újbuda-központ M,,,5986.0,3040,C34268REHHKMK-011,0,0977,Corvin-negyed M,,,,,1.0,-169,POINT (19.070057 47.486186),4
C342682053,F01378,26160.0,26160.0,14,Újbuda-központ M,,,6455.0,3040,C34268REHHKMK-011,0,0977,Mester utca / Ferenc körút,,,,,1.0,-163,POINT (19.068463 47.482184),4
C342682053,F01373,26220.0,26220.0,15,Újbuda-központ M,,,6761.0,3040,C34268REHHKMK-011,0,0977,Boráros tér H,,,,,2.0,-127,POINT (19.066075 47.480125),4
C342682053,F02224,26340.0,26340.0,16,Újbuda-központ M,,,7427.0,3040,C34268REHHKMK-011,0,0977,"Petőfi híd, budai hídfő",,,,,1.0,-128,POINT (19.058963 47.476672),4
C342682053,F01989,26460.0,26460.0,17,Újbuda-központ M,,,8004.0,3040,C34268REHHKMK-011,0,0977,Budafoki út / Szerémi sor,,,,,1.0,-118,POINT (19.052807 47.473677),4
C342682053,F01998,26580.0,26580.0,18,Újbuda-központ M,,,8462.0,3040,C34268REHHKMK-011,0,0977,Újbuda-központ M,,,,,1.0,,POINT (19.046863 47.474045),4
C342682055,F01998,27000.0,27000.0,0,Széll Kálmán tér M,,,0.0,3040,C34268REHHKMK-011,1,0976,Újbuda-központ M,,,,,1.0,,POINT (19.046863 47.474045),4
C342682055,F01992,27120.0,27120.0,1,Széll Kálmán tér M,,,546.0,3040,C34268REHHKMK-011,1,0976,Budafoki út / Szerémi sor,,,,,1.0,55,POINT (19.053736 47.474091),4
C342682055,F02225,27180.0,27180.0,2,Széll Kálmán tér M,,,1090.0,3040,C34268REHHKMK-011,1,0976,"Petőfi híd, budai hídfő",,,,,1.0,54,POINT (19.059586 47.476933),4
C342682055,F01374,27300.0,27300.0,3,Széll Kálmán tér M,,,1752.0,3040,C34268REHHKMK-011,1,0976,Boráros tér H,,,,,2.0,54,POINT (19.066698 47.480376),4
C342682055,F01380,27420.0,27420.0,4,Széll Kálmán tér M,,,2072.0,3040,C34268REHHKMK-011,1,0976,Mester utca / Ferenc körút,,,,,1.0,14,POINT (19.068848 47.482751),4
C342682055,F01191,27480.0,27480.0,5,Széll Kálmán tér M,,,2390.0,3040,C34268REHHKMK-011,1,0976,Corvin-negyed M,,,,,1.0,15,POINT (19.069898 47.485476),4
C342682055,F01199,27600.0,27600.0,6,Széll Kálmán tér M,,,2937.0,3040,C34268REHHKMK-011,1,0976,Harminckettesek tere,,,,,1.0,6,POINT (19.070815 47.490332),4
C342682055,F01200,27660.0,27660.0,7,Széll Kálmán tér M,,,3219.0,3040,C34268REHHKMK-011,1,0976,Rákóczi tér M,,,,,1.0,5,POINT (19.071188 47.492851),4
C342682055,F01168,27780.0,27780.0,8,Széll Kálmán tér M,,,3665.0,3040,C34268REHHKMK-011,1,0976,Blaha Lujza tér M,,,,,1.0,-10,POINT (19.070699 47.496781),4
C342682055,F01111,27840.0,27840.0,9,Széll Kálmán tér M,,,4095.0,3040,C34268REHHKMK-011,1,0976,Wesselényi utca / Erzsébet körút,,,,,1.0,-28,POINT (19.068948 47.500325),4
C342682055,F01035,27900.0,27900.0,10,Széll Kálmán tér M,,,4499.0,3040,C34268REHHKMK-011,1,0976,Király utca / Erzsébet körút,,,,,1.0,-37,POINT (19.06583 47.503249),4
C342682055,F01082,28020.0,28020.0,11,Széll Kálmán tér M,,,4903.0,3040,C34268REHHKMK-011,1,0976,Oktogon M,,,,,1.0,-43,POINT (19.062406 47.505939),4
C342682055,F00933,28140.0,28140.0,12,Széll Kálmán tér M,,,5584.0,3040,C34268REHHKMK-011,1,0976,Nyugati pályaudvar M,,,,,1.0,-56,POINT (19.056168 47.510274),4
C342682055,F00925,28260.0,28260.0,13,Széll Kálmán tér M,,,6271.0,3040,C34268REHHKMK-011,1,0976,Jászai Mari tér,,,,,1.0,-67,POINT (19.048177 47.513099),4
C342682055,F00141,28380.0,28380.0,14,Széll Kálmán tér M,,,6751.0,3040,C34268REHHKMK-011,1,0976,Margitsziget / Margit híd,,,,,1.0,-93,POINT (19.042521 47.514717),4
C342682055,F00192,28440.0,28440.0,15,Széll Kálmán tér M,,,7083.0,3040,C34268REHHKMK-011,1,0976,"Margit híd, budai hídfő H",,,,,1.0,-92,POINT (19.038193 47.514618),4
C342682055,F00198,28560.0,28560.0,16,Széll Kálmán tér M,,,7825.0,3040,C34268REHHKMK-011,1,0976,Mechwart liget,,,,,1.0,-119,POINT (19.031462 47.510778),4
C342682055,F00307,28680.0,28680.0,17,Széll Kálmán tér M,,,8299.0,3040,C34268REHHKMK-011,1,0976,Széna tér,,,,,1.0,-143,POINT (19.026739 47.508114),4
C342682055,F02476,28800.0,28800.0,18,Széll Kálmán tér M,1.0,,8515.0,3040,C34268REHHKMK-011,1,0976,Széll Kálmán tér M,,,,,1.0,-82,POINT (19.024496 47.507358),4
C342682058,F02477,25020.0,25020.0,0,Móricz Zsigmond körtér M,,1,0.0,3060,C34268REHHKMK-011,0,B693,Széll Kálmán tér M,,,,,1.0,79,POINT (19.025186 47.507232),6
C342682058,F00308,25080.0,25080.0,1,Móricz Zsigmond körtér M,,,231.0,3060,C34268REHHKMK-011,0,B693,Széna tér,,,,,1.0,37,POINT (19.027323 47.508483),6
C342682058,F00199,25140.0,25140.0,2,Móricz Zsigmond körtér M,,,702.0,3060,C34268REHHKMK-011,0,B693,Mechwart liget,,,,,1.0,64,POINT (19.032114 47.510939),6
C342682058,F00189,25320.0,25320.0,3,Móricz Zsigmond körtér M,,,1445.0,3060,C34268REHHKMK-011,0,B693,"Margit híd, budai hídfő H",,,,,1.0,88,POINT (19.038897 47.514546),6
C342682058,F00142,25380.0,25380.0,4,Móricz Zsigmond körtér M,,,1867.0,3060,C34268REHHKMK-011,0,B693,Margitsziget / Margit híd,,,,,1.0,118,POINT (19.044327 47.514439),6
C342682058,F00926,25500.0,25500.0,5,Móricz Zsigmond körtér M,,,2253.0,3060,C34268REHHKMK-011,0,B693,Jászai Mari tér,,,,,1.0,112,POINT (19.048841 47.512847),6
C342682058,F00935,25620.0,25620.0,6,Móricz Zsigmond körtér M,,,2933.0,3060,C34268REHHKMK-011,0,B693,Nyugati pályaudvar M,,,,,1.0,130,POINT (19.056659 47.509896),6
C342682058,F01081,25740.0,25740.0,7,Móricz Zsigmond körtér M,,,3608.0,3060,C34268REHHKMK-011,0,B693,Oktogon M,,,,,1.0,140,POINT (19.062871 47.505561),6
C342682058,F01037,25800.0,25800.0,8,Móricz Zsigmond körtér M,,,4007.0,3060,C34268REHHKMK-011,0,B693,Király utca / Erzsébet körút,,,,,1.0,143,POINT (19.066202 47.502781),6
C342682058,F01112,25860.0,25860.0,9,Móricz Zsigmond körtér M,,,4409.0,3060,C34268REHHKMK-011,0,B693,Wesselényi utca / Erzsébet körút,,,,,1.0,152,POINT (19.06916 47.49983),6
C342682058,F01169,25980.0,25980.0,10,Móricz Zsigmond körtér M,,,4840.0,3060,C34268REHHKMK-011,0,B693,Blaha Lujza tér M,,,,,1.0,169,POINT (19.070672 47.496224),6
C342682058,F01201,26040.0,26040.0,11,Móricz Zsigmond körtér M,,,5279.0,3060,C34268REHHKMK-011,0,B693,Rákóczi tér M,,,,,1.0,-175,POINT (19.071016 47.492383),6
C342682058,F01197,26160.0,26160.0,12,Móricz Zsigmond körtér M,,,5597.0,3060,C34268REHHKMK-011,0,B693,Harminckettesek tere,,,,,1.0,-174,POINT (19.070589 47.489559),6
C342682058,F01194,26280.0,26280.0,13,Móricz Zsigmond körtér M,,,5986.0,3060,C34268REHHKMK-011,0,B693,Corvin-negyed M,,,,,1.0,-169,POINT (19.070057 47.486186),6
C342682058,F01378,26340.0,26340.0,14,Móricz Zsigmond körtér M,,,6455.0,3060,C34268REHHKMK-011,0,B693,Mester utca / Ferenc körút,,,,,1.0,-163,POINT (19.068463 47.482184),6
C342682058,F01373,26400.0,26400.0,15,Móricz Zsigmond körtér M,,,6761.0,3060,C34268REHHKMK-011,0,B693,Boráros tér H,,,,,2.0,-127,POINT (19.066075 47.480125),6
C342682058,F02224,26520.0,26520.0,16,Móricz Zsigmond körtér M,,,7427.0,3060,C34268REHHKMK-011,0,B693,"Petőfi híd, budai hídfő",,,,,1.0,-128,POINT (19.058963 47.476672),6
C342682058,F02154,26640.0,26640.0,17,Móricz Zsigmond körtér M,,,7905.0,3060,C34268REHHKMK-011,0,B693,Budafoki út / Karinthy Frigyes út,,,,,1.0,-68,POINT (19.053457 47.476025),6
C342682058,009220,26760.0,26760.0,18,Móricz Zsigmond körtér M,,,8326.0,3060,C34268REHHKMK-011,0,B693,Móricz Zsigmond körtér M,,,,,1.0,,POINT (19.048349 47.477499),6
C342682061,009220,27120.0,27120.0,0,Széll Kálmán tér M,,1,0.0,3060,C34268REHHKMK-011,1,B692,Móricz Zsigmond körtér M,,,,,1.0,,POINT (19.048349 47.477499),6
C342682061,F02153,27240.0,27240.0,1,Széll Kálmán tér M,,,477.0,3060,C34268REHHKMK-011,1,B692,Budafoki út / Karinthy Frigyes út,,,,,1.0,114,POINT (19.054107 47.475827),6
C342682061,F02225,27300.0,27300.0,2,Széll Kálmán tér M,,,960.0,3060,C34268REHHKMK-011,1,B692,"Petőfi híd, budai hídfő",,,,,1.0,54,POINT (19.059586 47.476933),6
C342682061,F01374,27420.0,27420.0,3,Széll Kálmán tér M,,,1622.0,3060,C34268REHHKMK-011,1,B692,Boráros tér H,,,,,2.0,54,POINT (19.066698 47.480376),6
C342682061,F01380,27540.0,27540.0,4,Széll Kálmán tér M,,,1942.0,3060,C34268REHHKMK-011,1,B692,Mester utca / Ferenc körút,,,,,1.0,14,POINT (19.068848 47.482751),6
C342682061,F01191,27600.0,27600.0,5,Széll Kálmán tér M,,,2260.0,3060,C34268REHHKMK-011,1,B692,Corvin-negyed M,,,,,1.0,15,POINT (19.069898 47.485476),6
C342682061,F01199,27720.0,27720.0,6,Széll Kálmán tér M,,,2807.0,3060,C34268REHHKMK-011,1,B692,Harminckettesek tere,,,,,1.0,6,POINT (19.070815 47.490332),6
C342682061,F01200,27780.0,27780.0,7,Széll Kálmán tér M,,,3089.0,3060,C34268REHHKMK-011,1,B692,Rákóczi tér M,,,,,1.0,5,POINT (19.071188 47.492851),6
C342682061,F01168,27900.0,27900.0,8,Széll Kálmán tér M,,,3535.0,3060,C34268REHHKMK-011,1,B692,Blaha Lujza tér M,,,,,1.0,-10,POINT (19.070699 47.496781),6
