,x_coor,y_coor,stop_name,get_on,time_to_school,z
1314,19.023466,47.49017,Csörsz utca,7:44:00,6,2698.90334678383
1315,19.018489,47.490555,Sirály utca,7:45:00,5,2453.6637254933366
1316,19.016647,47.492498,Kiss János altábornagy utca,7:47:00,3,2307.768939014407
1317,19.01926,47.494972,Királyhágó tér,7:49:00,1,2305.660710029499
1318,19.018994,47.495745,Királyhágó tér,7:50:00,0,2265.5608511965206
1328,19.067865,47.479495,Boráros tér H,7:31:00,19,9596.538902719723
1329,19.058923,47.476798,"Petőfi híd, budai hídfő",7:33:00,17,20203.89094135645
1330,19.052847,47.473875,Budafoki út / Szerémi sor,7:35:00,15,16338.01053232304
1331,19.04705,47.474163,Újbuda-központ M,7:37:00,13,9157.790109985233
1332,19.039952,47.475665,Kosztolányi Dezső tér,7:39:00,11,5866.668733907426
1333,19.03572,47.476663,Vincellér utca,7:40:00,10,4821.912935907272
1334,19.031832,47.478443,Diószegi út (Vérellátó Szolgálat),7:42:00,8,4095.9260210893476
1335,19.030171,47.482184,Alsóhegy utca,7:44:00,6,3660.1692556889825
1336,19.027041,47.4841,Budaörsi út / Villányi út,7:46:00,4,3259.442257605068
1337,19.024943,47.486698,BAH-csomópont,7:48:00,2,2964.9062558452447
1357,18.989543,47.497928,Svábhegy,6:55:00,55,1513.0333440980226
1358,18.989659,47.500321,Városkút,6:56:00,54,1483.248040553169
1359,18.990585,47.503604,Adonis utca,6:57:00,53,1452.0698332648033
1360,18.992534,47.505485,Istenhegyi lejtő,6:58:00,52,1452.8583206332326
1361,18.998004,47.504525,Óra út,6:59:00,51,1550.9958665095016
1362,19.002186,47.502917,Nógrádi utca,7:00:00,50,1652.3075126919837
1363,19.005903,47.50228,Pethényi út,7:01:00,49,1735.7061956414109
1364,19.00864,47.49934,Szent Orbán tér,7:02:00,48,1865.3762751596964
1365,19.01327,47.497291,Galántai utca,7:03:00,47,2039.4171809765119
1366,19.018729,47.495421,Királyhágó tér,7:05:00,45,2269.6734969641134
1367,19.016461,47.492273,Kiss János altábornagy utca,7:06:00,44,2309.0223762514765
1368,19.019617,47.490376,Sirály utca,7:08:00,42,2509.5618112090056
1369,19.023665,47.490044,Csörsz utca,7:09:00,41,2715.295984404941
1370,19.024345,47.488299,BAH-csomópont,7:11:00,39,2843.1218110914256
1371,19.027065,47.483838,Budaörsi út / Villányi út,7:13:00,37,3276.6069025587894
1372,19.029932,47.482031,Alsóhegy utca,7:14:00,36,3646.4517533893245
1373,19.031448,47.478605,Diószegi út (Vérellátó Szolgálat),7:15:00,35,4036.1106176593157
1374,19.035932,47.476285,Vincellér utca,7:16:00,34,4885.979774238525
1375,19.042062,47.474864,Kosztolányi Dezső tér,7:18:00,32,6603.607377569685
1376,19.047395,47.473785,Újbuda-központ M,7:20:00,30,9455.83132034854
1377,19.053178,47.473623,Budafoki út / Szerémi sor,7:21:00,29,17263.2574699495
1378,19.059268,47.476573,"Petőfi híd, budai hídfő",7:23:00,27,21596.93309070102
1379,19.067865,47.479495,Boráros tér H,7:25:00,25,9596.538902719723
1380,19.067865,47.479495,Boráros tér H,7:39:00,11,9596.538902719723
1381,19.058923,47.476798,"Petőfi híd, budai hídfő",7:41:00,9,20203.89094135645
1382,19.052847,47.473875,Budafoki út / Szerémi sor,7:43:00,7,16338.01053232304
1383,19.04705,47.474163,Újbuda-központ M,7:45:00,5,9157.790109985233
1384,19.039952,47.475665,Kosztolányi Dezső tér,7:47:00,3,5866.668733907426
1385,19.03572,47.476663,Vincellér utca,7:48:00,2,4821.912935907272
1386,19.031832,47.478443,Diószegi út (Vérellátó Szolgálat),7:50:00,0,4095.9260210893476
1404,18.967972,47.500578,"Normafa, látogatóközpont",7:02:00,48,1195.8158228920347
1405,18.97084,47.500157,"Normafa, Gyermekvasút",7:02:00,48,1230.8807006077036
1406,18.973389,47.499547,Fülemile út,7:03:00,47,1265.6914066675365
1407,18.977225,47.499423,Őzike köz,7:03:00,47,1314.8039079896714
1408,18.981367,47.49823,Ordas út,7:04:00,46,1382.6225806890436
1409,18.989397,47.49773,Svábhegy,7:05:00,45,1513.1425199493515
1410,18.989659,47.500321,Városkút,7:06:00,44,1483.248040553169
1411,18.990585,47.503604,Adonis utca,7:07:00,43,1452.0698332648033
1412,18.992534,47.505485,Istenhegyi lejtő,7:08:00,42,1452.8583206332326
1413,18.998004,47.504525,Óra út,7:09:00,41,1550.9958665095016
1414,19.002186,47.502917,Nógrádi utca,7:10:00,40,1652.3075126919837
1415,19.005903,47.50228,Pethényi út,7:11:00,39,1735.7061956414109
1416,19.00864,47.49934,Szent Orbán tér,7:12:00,38,1865.3762751596964
1417,19.01327,47.497291,Galántai utca,7:13:00,37,2039.4171809765119
1418,19.018729,47.495421,Királyhágó tér,7:15:00,35,2269.6734969641134
1419,19.016461,47.492273,Kiss János altábornagy utca,7:16:00,34,2309.0223762514765
1420,19.019617,47.490376,Sirály utca,7:18:00,32,2509.5618112090056
1421,19.023665,47.490044,Csörsz utca,7:19:00,31,2715.295984404941
1422,19.024345,47.488299,BAH-csomópont,7:21:00,29,2843.1218110914256
1423,19.027065,47.483838,Budaörsi út / Villányi út,7:23:00,27,3276.6069025587894
1424,19.029932,47.482031,Alsóhegy utca,7:24:00,26,3646.4517533893245
1425,19.031448,47.478605,Diószegi út (Vérellátó Szolgálat),7:25:00,25,4036.1106176593157
1426,19.035932,47.476285,Vincellér utca,7:26:00,24,4885.979774238525
1427,19.042062,47.474864,Kosztolányi Dezső tér,7:28:00,22,6603.607377569685
1428,19.047395,47.473785,Újbuda-központ M,7:30:00,20,9455.83132034854
1429,19.053178,47.473623,Budafoki út / Szerémi sor,7:32:00,18,17263.2574699495
1430,19.059268,47.476573,"Petőfi híd, budai hídfő",7:34:00,16,21596.93309070102
1431,19.067865,47.479495,Boráros tér H,7:36:00,14,9596.538902719723
1432,19.067865,47.479495,Boráros tér H,7:46:00,4,9596.538902719723
1433,19.058923,47.476798,"Petőfi híd, budai hídfő",7:48:00,2,20203.89094135645
1434,19.052847,47.473875,Budafoki út / Szerémi sor,7:50:00,0,16338.01053232304
1467,18.967972,47.500578,"Normafa, látogatóközpont",7:12:00,38,1195.8158228920347
1468,18.97084,47.500157,"Normafa, Gyermekvasút",7:12:00,38,1230.8807006077036
1469,18.973389,47.499547,Fülemile út,7:13:00,37,1265.6914066675365
1470,18.977225,47.499423,Őzike köz,7:13:00,37,1314.8039079896714
1471,18.981367,47.49823,Ordas út,7:14:00,36,1382.6225806890436
1472,18.989397,47.49773,Svábhegy,7:15:00,35,1513.1425199493515
1473,18.989659,47.500321,Városkút,7:16:00,34,1483.248040553169
1474,18.990585,47.503604,Adonis utca,7:17:00,33,1452.0698332648033
1475,18.992534,47.505485,Istenhegyi lejtő,7:18:00,32,1452.8583206332326
1476,18.998004,47.504525,Óra út,7:19:00,31,1550.9958665095016
1477,19.002186,47.502917,Nógrádi utca,7:20:00,30,1652.3075126919837
1478,19.005903,47.50228,Pethényi út,7:21:00,29,1735.7061956414109
1479,19.00864,47.49934,Szent Orbán tér,7:22:00,28,1865.3762751596964
1480,19.01327,47.497291,Galántai utca,7:23:00,27,2039.4171809765119
1481,19.018729,47.495421,Királyhágó tér,7:25:00,25,2269.6734969641134
1482,19.016461,47.492273,Kiss János altábornagy utca,7:26:00,24,2309.0223762514765
1483,19.019617,47.490376,Sirály utca,7:28:00,22,2509.5618112090056
1484,19.023665,47.490044,Csörsz utca,7:29:00,21,2715.295984404941
1485,19.024345,47.488299,BAH-csomópont,7:31:00,19,2843.1218110914256
1486,19.027065,47.483838,Budaörsi út / Villányi út,7:33:00,17,3276.6069025587894
1487,19.029932,47.482031,Alsóhegy utca,7:34:00,16,3646.4517533893245
1488,19.031448,47.478605,Diószegi út (Vérellátó Szolgálat),7:35:00,15,4036.1106176593157
1489,19.035932,47.476285,Vincellér utca,7:36:00,14,4885.979774238525
1490,19.042062,47.474864,Kosztolányi Dezső tér,7:38:00,12,6603.607377569685
1491,19.047395,47.473785,Újbuda-központ M,7:40:00,10,9455.83132034854
1492,19.053178,47.473623,Budafoki út / Szerémi sor,7:42:00,8,17263.2574699495
1493,19.059268,47.476573,"Petőfi híd, budai hídfő",7:44:00,6,21596.93309070102
1494,19.067865,47.479495,Boráros tér H,7:46:00,4,9596.538902719723
1495,18.958553,47.38888,"Nagytétény, ipartelep",6:43:00,67,752.2564598429863
1496,18.963761,47.390378,Bányalég utca,6:43:00,67,776.4619012491153
1497,18.973056,47.388224,"Nagytétény, Erdélyi utca",6:45:00,65,791.7947641591954
1498,18.977889,47.389559,Akó utca,6:46:00,64,815.1298657789611
1499,18.981,47.390622,Angeli utca / Nagytétényi út,6:47:00,63,832.1629000779222
1500,18.984733,47.39254,Szabadság utca,6:48:00,62,858.2616182486404
1501,18.989336,47.393237,Petőfi Sándor utca (Kastélymúzeum),6:49:00,61,878.9279160332393
1502,18.992863,47.394676,Bartók Béla út,6:50:00,60,902.8138138928066
1503,18.997974,47.396882,Tenkes utca,6:51:00,59,940.5800274129368
1504,19.004979,47.399862,Dózsa György út,6:52:00,58,996.4206903579822
1505,19.012791,47.405135,Budatétény vasútállomás (Növény utca),6:54:00,56,1090.52633647023
1506,19.016499,47.408293,Lépcsős utca,6:56:00,54,1150.834755434578
1507,19.020671,47.41003,Jókai Mór utca,6:58:00,52,1196.9172095069853
1508,19.026236,47.411327,Háros utca,6:59:00,51,1244.4110222226252
1509,19.033735,47.412479,Háros vasútállomás,7:01:00,49,1297.9200287286833
1510,19.038478,47.414225,Vágóhíd utca,7:02:00,48,1352.3196434878737
1511,19.041578,47.421546,Tóth József utca,7:04:00,46,1547.303983762153
